"","labeled_distinct_regions","name_with_luxury","room_type","minimum_nights","number_of_reviews","reviews_per_month","availability_per_day"
"11641",3,0,"Private room",2,9,0.19,0
"11642",2,0,"Entire home/apt",1,28,0.62,0.750684931506849
"11643",3,0,"Private room",2,1,0.02,0
"11644",2,0,"Entire home/apt",5,80,1.73,0.701369863013699
"11645",3,0,"Private room",3,4,0.11,0
"11646",2,0,"Entire home/apt",1,2,0.04,0
"11647",2,0,"Entire home/apt",2,1,0.02,0
"11648",3,0,"Entire home/apt",4,0,0,0
"11649",2,0,"Private room",1,1,0.02,0
"11650",3,0,"Private room",7,0,0,0
"11651",2,0,"Entire home/apt",6,35,0.76,0.0849315068493151
"11652",4,0,"Entire home/apt",1,2,0.04,0
"11653",2,0,"Entire home/apt",7,14,0.37,0.893150684931507
"11654",3,0,"Entire home/apt",1,3,0.07,0
"11655",3,0,"Entire home/apt",7,44,0.94,1
"11656",3,0,"Private room",1,0,0,0
"11657",2,0,"Entire home/apt",2,4,0.13,0
"11658",2,0,"Entire home/apt",30,29,0.74,0.893150684931507
"11659",2,0,"Private room",3,5,0.11,0
"11660",3,0,"Entire home/apt",1,0,0,0
"11661",3,0,"Entire home/apt",4,68,1.45,0.0986301369863014
"11662",3,0,"Entire home/apt",3,1,0.02,0
"11663",3,0,"Private room",1,0,0,0
"11664",2,0,"Private room",7,2,0.04,0
"11665",3,0,"Private room",1,4,0.08,0
"11666",2,0,"Entire home/apt",1,3,0.06,0
"11667",3,0,"Entire home/apt",30,22,0.48,0.728767123287671
"11668",2,0,"Private room",4,7,0.21,0.997260273972603
"11669",3,0,"Private room",3,4,0.09,0
"11670",3,0,"Private room",1,205,4.32,0.53972602739726
"11671",3,0,"Private room",3,6,0.33,0.224657534246575
"11672",3,0,"Private room",3,0,0,0
"11673",4,0,"Private room",3,1,0.03,0
"11674",2,0,"Private room",2,104,2.19,0.63013698630137
"11675",4,0,"Private room",1,1,0.02,0
"11676",3,0,"Private room",5,2,0.05,0
"11677",2,0,"Entire home/apt",2,10,0.21,0
"11678",2,0,"Private room",1,0,0,0
"11679",2,0,"Private room",2,32,1.24,0.0547945205479452
"11680",2,0,"Entire home/apt",2,4,0.08,0
"11681",3,0,"Entire home/apt",2,1,0.02,0
"11682",2,0,"Private room",5,1,0.02,0
"11683",2,0,"Private room",3,1,0.02,0
"11684",3,0,"Entire home/apt",2,0,0,0
"11685",2,0,"Private room",12,2,0.04,0
"11686",2,0,"Private room",10,12,0.26,0
"11687",2,0,"Private room",1,184,4.83,0.657534246575342
"11688",3,0,"Entire home/apt",3,99,2.26,0.301369863013699
"11689",3,0,"Entire home/apt",2,0,0,0
"11690",3,0,"Entire home/apt",30,2,0.04,0.268493150684932
"11691",3,0,"Entire home/apt",4,4,0.09,0
"11692",2,0,"Entire home/apt",30,5,0.11,0.994520547945206
"11693",2,0,"Private room",1,2,0.04,0
"11694",3,0,"Private room",3,4,0.09,0
"11695",2,0,"Private room",1,0,0,0
"11696",2,0,"Entire home/apt",1,40,0.87,0
"11697",3,0,"Private room",2,10,0.21,0
"11698",2,0,"Entire home/apt",1,20,1.44,0.0958904109589041
"11699",2,0,"Entire home/apt",2,27,0.58,0.421917808219178
"11700",3,0,"Entire home/apt",2,193,4.17,0.583561643835616
"11701",3,0,"Private room",1,0,0,0
"11702",2,0,"Private room",3,8,0.17,0.49041095890411
"11703",2,0,"Private room",1,1,0.02,0
"11704",3,0,"Entire home/apt",3,63,1.4,0.586301369863014
"11705",3,0,"Entire home/apt",1,0,0,0
"11706",2,0,"Private room",2,121,2.55,0.189041095890411
"11707",2,0,"Private room",1,0,0,0
"11708",2,0,"Private room",2,1,0.02,0
"11709",3,0,"Entire home/apt",30,5,0.11,0.906849315068493
"11710",3,0,"Entire home/apt",2,1,0.02,0
"11711",2,0,"Private room",2,97,2.07,0.227397260273973
"11712",2,0,"Private room",3,2,0.05,0
"11713",5,0,"Private room",3,23,0.52,0.471232876712329
"11714",2,0,"Entire home/apt",30,7,0.23,0.873972602739726
"11715",2,0,"Private room",1,0,0,0
"11716",3,0,"Entire home/apt",1,214,4.5,0.465753424657534
"11717",3,0,"Private room",3,3,0.06,0
"11718",3,0,"Private room",1,309,6.61,0.695890410958904
"11719",2,0,"Private room",2,39,0.83,0.852054794520548
"11720",3,0,"Entire home/apt",5,9,0.33,0
"11721",2,0,"Private room",2,92,1.94,0.238356164383562
"11722",3,0,"Entire home/apt",4,0,0,0
"11723",3,0,"Entire home/apt",2,7,0.15,0
"11724",2,0,"Private room",20,23,0.49,0.564383561643836
"11725",3,0,"Entire home/apt",3,39,0.84,0.00273972602739726
"11726",3,0,"Private room",1,148,3.18,0.961643835616438
"11727",3,0,"Entire home/apt",1,0,0,0
"11728",3,0,"Entire home/apt",2,52,1.11,0.197260273972603
"11729",3,0,"Private room",1,0,0,0
"11730",3,0,"Entire home/apt",3,2,0.04,0
"11731",2,0,"Private room",2,6,0.13,0
"11732",3,0,"Entire home/apt",1,1,0.02,0
"11733",3,0,"Entire home/apt",4,11,0.23,0.0273972602739726
"11734",2,0,"Private room",3,0,0,0
"11735",1,0,"Entire home/apt",2,152,3.25,0.819178082191781
"11736",2,0,"Private room",2,99,2.1,0.210958904109589
"11737",4,0,"Entire home/apt",1,227,4.83,0.0575342465753425
"11738",3,0,"Entire home/apt",1,2,0.05,0
"11739",2,0,"Private room",2,105,2.25,0.668493150684932
"11740",2,0,"Entire home/apt",4,106,2.23,0.772602739726027
"11741",4,0,"Entire home/apt",30,7,0.15,0.367123287671233
"11742",3,0,"Private room",1,2,0.04,0
"11743",3,0,"Entire home/apt",3,2,0.04,0
"11744",3,0,"Entire home/apt",3,1,0.02,0
"11745",2,0,"Private room",2,107,2.26,0.23013698630137
"11746",3,0,"Private room",2,0,0,0
"11747",3,0,"Entire home/apt",7,1,0.03,0
"11748",3,0,"Entire home/apt",1,6,0.13,0
"11749",3,0,"Private room",3,1,0.02,0
"11750",3,0,"Entire home/apt",3,2,0.05,0
"11751",2,0,"Private room",2,3,0.06,0
"11752",3,0,"Entire home/apt",3,0,0,0
"11753",2,0,"Private room",2,97,2.13,0.334246575342466
"11754",4,0,"Entire home/apt",30,61,1.39,0.613698630136986
"11755",2,0,"Private room",2,2,0.22,1
"11756",2,0,"Entire home/apt",3,66,1.41,0.8
"11757",2,0,"Entire home/apt",1,0,0,0
"11758",4,0,"Private room",2,70,1.48,0.246575342465753
"11759",3,0,"Entire home/apt",3,0,0,0
"11760",3,0,"Entire home/apt",2,25,0.55,0
"11761",3,0,"Entire home/apt",3,0,0,0
"11762",3,0,"Private room",1,8,0.17,0
"11763",3,0,"Entire home/apt",1,1,0.02,0
"11764",3,0,"Private room",1,5,0.11,0
"11765",3,0,"Entire home/apt",7,3,0.06,0.153424657534247
"11766",2,0,"Private room",1,2,0.04,0
"11767",3,0,"Entire home/apt",15,5,0.11,0
"11768",3,0,"Entire home/apt",3,9,0.2,0.46027397260274
"11769",2,0,"Entire home/apt",11,11,0.24,0
"11770",3,0,"Entire home/apt",2,105,2.26,0.841095890410959
"11771",2,0,"Private room",2,22,0.63,0.208219178082192
"11772",2,0,"Private room",2,99,2.1,0.273972602739726
"11773",3,0,"Private room",1,2,0.04,0
"11774",4,0,"Private room",1,2,0.04,0
"11775",3,0,"Entire home/apt",2,5,0.11,0.43013698630137
"11776",3,0,"Private room",2,1,0.02,0
"11777",3,0,"Private room",14,121,2.58,0.558904109589041
"11778",2,0,"Private room",4,21,2.31,0.0328767123287671
"11779",3,0,"Private room",4,3,0.06,0
"11780",4,0,"Entire home/apt",3,45,1.06,0.6
"11781",2,0,"Entire home/apt",3,5,0.13,0
"11782",3,0,"Entire home/apt",5,16,0.72,0.00273972602739726
"11783",3,0,"Entire home/apt",3,9,0.25,0.983561643835616
"11784",2,0,"Entire home/apt",2,0,0,0
"11785",3,0,"Entire home/apt",30,0,0,0.997260273972603
"11786",3,0,"Private room",2,3,0.08,0
"11787",2,0,"Entire home/apt",2,92,2.02,0.147945205479452
"11788",3,0,"Private room",5,10,0.28,0
"11789",2,0,"Private room",1,14,0.3,0
"11790",2,0,"Private room",2,226,4.78,0.350684931506849
"11791",2,0,"Private room",1,1,0.03,1
"11792",2,0,"Private room",2,3,0.07,0
"11793",3,0,"Private room",3,3,0.06,0
"11794",3,0,"Private room",1,1,0.02,0
"11795",3,0,"Entire home/apt",1,98,2.13,0.657534246575342
"11796",3,0,"Entire home/apt",1,1,0.02,0
"11797",2,0,"Entire home/apt",13,6,0.17,0
"11798",2,0,"Private room",14,1,0.02,0
"11799",2,0,"Private room",1,38,1.12,0.882191780821918
"11800",3,0,"Private room",1,0,0,0
"11801",2,0,"Entire home/apt",2,14,0.3,0
"11802",3,0,"Private room",2,114,2.47,0.268493150684932
"11803",3,0,"Private room",2,93,3.37,0.56986301369863
"11804",3,0,"Entire home/apt",5,8,0.19,0
"11805",3,0,"Entire home/apt",3,1,0.02,0
"11806",2,0,"Private room",2,153,3.27,0.810958904109589
"11807",2,0,"Entire home/apt",1,0,0,0
"11808",3,0,"Entire home/apt",1,0,0,0
"11809",2,0,"Private room",2,232,5,0.175342465753425
"11810",3,0,"Private room",1,0,0,0
"11811",2,0,"Private room",1,0,0,0
"11812",2,0,"Private room",6,10,0.28,0
"11813",2,0,"Entire home/apt",1,1,0.02,0
"11814",2,0,"Entire home/apt",2,11,0.93,0.0164383561643836
"11815",4,0,"Private room",2,0,0,0.997260273972603
"11816",2,0,"Entire home/apt",3,20,0.43,0
"11817",3,0,"Entire home/apt",1,0,0,0
"11818",3,0,"Private room",7,42,0.89,0
"11819",2,0,"Private room",3,5,0.11,0
"11820",2,0,"Private room",2,151,3.23,0.789041095890411
"11821",2,0,"Private room",1,21,0.5,0.419178082191781
"11822",2,0,"Entire home/apt",1,2,0.04,0
"11823",3,0,"Entire home/apt",1,2,0.04,0
"11824",3,0,"Private room",1,5,0.11,0
"11825",3,0,"Entire home/apt",3,159,3.4,0.361643835616438
"11826",2,0,"Private room",1,2,0.04,0.515068493150685
"11827",1,0,"Private room",1,73,1.73,0.473972602739726
"11828",2,0,"Entire home/apt",26,9,0.19,0.487671232876712
"11829",2,0,"Entire home/apt",2,120,2.61,0.786301369863014
"11830",4,0,"Private room",2,25,0.54,0.775342465753425
"11831",3,0,"Entire home/apt",4,3,0.06,0
"11832",3,0,"Private room",2,53,1.16,0.942465753424658
"11833",2,0,"Private room",2,2,0.05,0
"11834",2,0,"Entire home/apt",30,10,0.25,0.0821917808219178
"11835",3,0,"Private room",2,0,0,0
"11836",2,0,"Entire home/apt",2,8,0.17,0
"11837",3,0,"Private room",1,10,0.29,1
"11838",3,0,"Private room",1,27,0.59,0.931506849315068
"11839",3,0,"Entire home/apt",1,0,0,0
"11840",2,0,"Entire home/apt",3,3,0.06,0
"11841",2,0,"Entire home/apt",2,4,0.09,0
"11842",4,0,"Entire home/apt",1,9,0.19,0
"11843",2,0,"Private room",4,22,0.47,0
"11844",2,0,"Entire home/apt",1,0,0,0
"11845",3,0,"Entire home/apt",30,0,0,0.550684931506849
"11846",3,0,"Private room",1,0,0,0
"11847",3,0,"Entire home/apt",1,15,0.34,0.0164383561643836
"11848",3,0,"Entire home/apt",3,68,1.46,0.534246575342466
"11849",2,0,"Private room",2,1,0.02,0
"11850",4,0,"Private room",10,8,0.17,0.0986301369863014
"11851",3,0,"Entire home/apt",3,3,0.07,0
"11852",2,0,"Private room",1,1,0.02,0
"11853",2,0,"Entire home/apt",3,77,1.67,0.701369863013699
"11854",3,0,"Private room",3,250,5.36,0.304109589041096
"11855",4,0,"Entire home/apt",1,0,0,0
"11856",3,0,"Private room",1,0,0,0
"11857",2,0,"Entire home/apt",2,5,0.11,0
"11858",2,0,"Private room",1,22,0.48,0.887671232876712
"11859",4,0,"Entire home/apt",2,4,0.09,0
"11860",2,0,"Entire home/apt",4,2,0.04,0
"11861",3,0,"Entire home/apt",30,12,0.27,0.654794520547945
"11862",2,0,"Entire home/apt",6,2,0.04,0
"11863",3,0,"Private room",1,3,0.07,0
"11864",2,0,"Entire home/apt",2,85,1.83,0.936986301369863
"11865",3,0,"Entire home/apt",5,95,2.09,0.164383561643836
"11866",2,0,"Entire home/apt",5,11,0.23,0
"11867",2,0,"Private room",1,197,4.19,0.887671232876712
"11868",4,0,"Entire home/apt",1,2,0.04,0
"11869",3,0,"Entire home/apt",2,26,0.58,0
"11870",3,0,"Shared room",1,0,0,0
"11871",2,0,"Entire home/apt",3,0,0,0
"11872",2,0,"Entire home/apt",3,3,0.06,0
"11873",2,0,"Entire home/apt",1,54,1.15,1
"11874",2,0,"Entire home/apt",2,8,0.17,0.536986301369863
"11875",3,0,"Entire home/apt",3,15,0.39,0
"11876",2,0,"Private room",3,14,0.31,0
"11877",2,0,"Entire home/apt",13,8,0.17,0
"11878",3,0,"Entire home/apt",3,109,2.37,0.723287671232877
"11879",2,0,"Private room",5,14,0.3,0.0273972602739726
"11880",2,0,"Private room",2,0,0,0
"11881",2,0,"Private room",2,173,3.8,0.254794520547945
"11882",2,0,"Private room",1,3,0.06,0
"11883",2,0,"Private room",1,2,0.04,0
"11884",3,0,"Private room",1,32,1.63,0
"11885",2,0,"Entire home/apt",7,0,0,0
"11886",3,0,"Private room",2,80,1.71,0.950684931506849
"11887",2,0,"Entire home/apt",3,36,0.77,0.00273972602739726
"11888",4,0,"Entire home/apt",1,0,0,0.934246575342466
"11889",2,0,"Entire home/apt",5,11,0.24,0
"11890",3,0,"Shared room",2,7,0.15,0
"11891",2,0,"Entire home/apt",2,24,0.52,0.413698630136986
"11892",2,0,"Entire home/apt",7,0,0,0
"11893",2,0,"Entire home/apt",2,9,0.2,0
"11894",3,0,"Entire home/apt",90,3,0.08,0
"11895",4,0,"Entire home/apt",5,4,0.09,0
"11896",3,0,"Entire home/apt",3,19,0.46,0
"11897",2,0,"Shared room",1,59,1.26,0.246575342465753
"11898",2,0,"Entire home/apt",10,2,0.04,0
"11899",3,0,"Entire home/apt",1,133,2.85,0.731506849315068
"11900",3,0,"Private room",4,12,0.25,0
"11901",2,0,"Private room",1,16,0.34,0
"11902",3,0,"Entire home/apt",1,3,0.07,0
"11903",3,0,"Private room",2,128,2.74,0.673972602739726
"11904",2,0,"Entire home/apt",1,33,2.96,0.227397260273973
"11905",3,0,"Entire home/apt",15,2,0.04,0
"11906",3,0,"Private room",11,0,0,0
"11907",3,0,"Entire home/apt",7,17,0.36,0
"11908",3,0,"Private room",1,2,0.04,0
"11909",2,0,"Private room",1,1,0.02,0
"11910",2,0,"Private room",1,1,0.02,0
"11911",4,0,"Private room",14,0,0,0
"11912",2,0,"Entire home/apt",1,3,0.07,0
"11913",2,0,"Private room",1,6,0.14,0
"11914",3,0,"Private room",1,11,0.24,0
"11915",3,0,"Entire home/apt",1,76,1.65,0
"11916",3,0,"Entire home/apt",4,0,0,0
"11917",3,0,"Private room",1,39,0.83,0.43013698630137
"11918",2,0,"Entire home/apt",3,28,0.6,0.46027397260274
"11919",3,0,"Entire home/apt",3,30,0.66,0.238356164383562
"11920",4,0,"Private room",90,15,0.32,1
"11921",3,0,"Entire home/apt",1,0,0,0
"11922",2,0,"Private room",10,1,0.02,0
"11923",2,0,"Private room",1,4,0.1,0
"11924",2,0,"Entire home/apt",1,1,0.02,0
"11925",2,0,"Private room",1,171,3.82,0.646575342465753
"11926",3,0,"Entire home/apt",1,3,0.07,0
"11927",3,0,"Entire home/apt",3,4,0.09,0
"11928",3,0,"Private room",1,22,0.47,1
"11929",3,0,"Entire home/apt",3,4,0.09,0
"11930",3,0,"Private room",1,0,0,0
"11931",3,0,"Private room",1,30,0.64,0.515068493150685
"11932",2,0,"Entire home/apt",3,2,0.06,0
"11933",2,0,"Entire home/apt",1,7,0.15,0
"11934",2,0,"Entire home/apt",4,54,1.17,0.432876712328767
"11935",4,0,"Entire home/apt",3,151,3.32,0.575342465753425
"11936",2,0,"Private room",4,2,0.04,0
"11937",2,0,"Shared room",5,73,1.56,0
"11938",3,0,"Entire home/apt",4,6,0.13,0
"11939",2,0,"Entire home/apt",1,3,0.06,0
"11940",3,0,"Entire home/apt",4,15,0.32,0
"11941",3,0,"Entire home/apt",1,0,0,0
"11942",2,0,"Private room",5,1,0.02,0
"11943",3,0,"Entire home/apt",3,32,0.7,0
"11944",2,0,"Private room",3,7,0.15,0.761643835616438
"11945",2,0,"Private room",1,296,6.37,0.161643835616438
"11946",2,0,"Private room",1,291,6.23,0.186301369863014
"11947",2,0,"Private room",1,284,6.09,0.183561643835616
"11948",3,0,"Entire home/apt",7,27,0.78,0.805479452054795
"11949",2,0,"Private room",1,291,6.26,0.0712328767123288
"11950",2,0,"Private room",1,327,7.07,0.112328767123288
"11951",2,0,"Private room",2,67,1.45,0.967123287671233
"11952",2,0,"Private room",4,115,2.47,0.0712328767123288
"11953",2,0,"Private room",1,107,3.04,0.931506849315068
"11954",2,0,"Entire home/apt",2,81,1.94,0.0273972602739726
"11955",2,0,"Entire home/apt",31,8,0.17,0.906849315068493
"11956",2,0,"Entire home/apt",7,0,0,0
"11957",3,0,"Entire home/apt",2,10,0.22,0
"11958",3,0,"Private room",1,0,0,0
"11959",2,0,"Entire home/apt",2,15,0.39,0.273972602739726
"11960",2,0,"Private room",2,9,0.2,0
"11961",3,0,"Entire home/apt",3,16,0.34,0.00273972602739726
"11962",2,0,"Private room",2,86,1.9,0.841095890410959
"11963",2,0,"Entire home/apt",2,141,3.04,0.183561643835616
"11964",2,0,"Entire home/apt",25,2,0.04,0
"11965",2,0,"Private room",10,1,0.02,0
"11966",3,0,"Private room",6,72,1.57,0.547945205479452
"11967",2,0,"Private room",3,2,0.04,0
"11968",3,0,"Entire home/apt",3,74,1.6,0.676712328767123
"11969",2,0,"Entire home/apt",3,60,1.29,0.0465753424657534
"11970",2,0,"Private room",1,0,0,0
"11971",3,0,"Entire home/apt",4,20,1.46,0.0356164383561644
"11972",2,0,"Private room",7,2,0.04,0
"11973",3,0,"Entire home/apt",30,0,0,1
"11974",3,0,"Entire home/apt",30,4,0.11,1
"11975",4,0,"Entire home/apt",3,121,2.59,0.180821917808219
"11976",3,0,"Private room",4,14,0.3,0
"11977",3,0,"Entire home/apt",7,0,0,0
"11978",2,0,"Private room",1,1,0.02,0
"11979",3,0,"Shared room",120,0,0,0
"11980",2,0,"Entire home/apt",4,18,0.39,0.0821917808219178
"11981",2,0,"Private room",2,5,0.11,0.010958904109589
"11982",3,0,"Entire home/apt",1,1,0.02,0
"11983",3,0,"Shared room",1,134,2.88,0.838356164383562
"11984",3,0,"Shared room",5,32,0.69,0
"11985",3,0,"Entire home/apt",30,9,0.2,0.865753424657534
"11986",4,0,"Entire home/apt",3,0,0,0.997260273972603
"11987",2,0,"Private room",1,222,4.98,0.794520547945205
"11988",3,0,"Entire home/apt",1,2,0.04,0
"11989",2,0,"Entire home/apt",2,10,0.22,0
"11990",2,0,"Entire home/apt",2,2,0.04,0
"11991",2,0,"Entire home/apt",3,3,0.06,0
"11992",3,0,"Private room",1,1,0.04,0
"11993",3,0,"Entire home/apt",180,15,0.35,1
"11994",2,0,"Private room",7,1,0.02,0
"11995",3,0,"Entire home/apt",2,2,0.04,0
"11996",3,0,"Entire home/apt",7,86,1.84,0.271232876712329
"11997",3,0,"Entire home/apt",2,1,0.02,0
"11998",2,0,"Private room",1,40,0.87,0.342465753424658
"11999",4,0,"Entire home/apt",1,59,1.58,0.361643835616438
"12000",3,0,"Entire home/apt",2,2,0.04,0
"12001",4,0,"Entire home/apt",2,13,0.28,0.435616438356164
"12002",2,0,"Private room",1,2,0.04,0
"12003",2,0,"Entire home/apt",1,2,0.04,0
"12004",2,0,"Private room",1,3,0.08,0
"12005",4,0,"Private room",1,114,2.45,0.898630136986301
"12006",4,0,"Private room",1,102,2.21,0.991780821917808
"12007",4,0,"Private room",15,12,0.26,0.989041095890411
"12008",3,0,"Entire home/apt",31,2,0.04,0.980821917808219
"12009",2,0,"Entire home/apt",3,92,1.97,0.331506849315069
"12010",3,0,"Entire home/apt",1,3,0.07,0
"12011",3,0,"Private room",4,81,1.75,0.986301369863014
"12012",3,0,"Entire home/apt",7,0,0,0
"12013",3,0,"Private room",6,5,0.14,0.0684931506849315
"12014",2,0,"Private room",10,3,0.09,0
"12015",3,0,"Entire home/apt",3,47,1.01,0.717808219178082
"12016",3,0,"Private room",2,0,0,0
"12017",2,0,"Entire home/apt",3,17,0.36,0.210958904109589
"12018",2,0,"Private room",1,1,0.02,0
"12019",3,0,"Private room",1,0,0,0
"12020",3,0,"Entire home/apt",3,5,0.11,0
"12021",3,0,"Entire home/apt",3,2,0.04,0
"12022",2,0,"Entire home/apt",7,14,0.31,0.0356164383561644
"12023",2,0,"Entire home/apt",2,100,2.15,0.841095890410959
"12024",3,0,"Private room",1,8,0.18,0
"12025",3,0,"Entire home/apt",4,55,1.29,0.715068493150685
"12026",4,0,"Private room",1,4,0.09,0
"12027",2,0,"Entire home/apt",1,1,0.02,0
"12028",3,0,"Entire home/apt",3,0,0,0
"12029",2,0,"Private room",7,0,0,0
"12030",2,0,"Entire home/apt",3,0,0,0
"12031",3,0,"Private room",3,5,0.11,0
"12032",3,0,"Entire home/apt",1,0,0,0
"12033",3,0,"Entire home/apt",1,6,0.13,0
"12034",2,0,"Entire home/apt",2,10,0.25,0
"12035",4,0,"Private room",4,32,0.72,0.83013698630137
"12036",2,0,"Entire home/apt",3,14,0.3,0
"12037",2,0,"Private room",4,1,0.02,0
"12038",2,0,"Entire home/apt",30,51,1.28,0.553424657534247
"12039",2,0,"Private room",1,5,0.11,0
"12040",2,0,"Entire home/apt",2,1,0.02,0
"12041",2,0,"Entire home/apt",30,43,0.94,0.117808219178082
"12042",3,0,"Entire home/apt",3,170,3.64,0.101369863013699
"12043",3,0,"Entire home/apt",1,101,2.19,0.676712328767123
"12044",3,0,"Private room",3,5,0.11,0
"12045",3,0,"Entire home/apt",2,3,0.06,0
"12046",3,0,"Private room",2,5,0.11,0
"12047",3,0,"Entire home/apt",3,0,0,0
"12048",3,0,"Entire home/apt",30,6,0.13,0.117808219178082
"12049",3,0,"Private room",1,18,0.38,0.0849315068493151
"12050",2,0,"Private room",1,0,0,0
"12051",3,0,"Private room",10,8,0.17,0
"12052",3,0,"Entire home/apt",4,3,0.06,0
"12053",3,0,"Entire home/apt",3,200,4.31,0.0164383561643836
"12054",3,0,"Private room",1,0,0,0
"12055",3,0,"Entire home/apt",5,0,0,0
"12056",2,0,"Private room",1,19,0.41,0
"12057",2,0,"Private room",3,4,0.09,0
"12058",3,0,"Entire home/apt",2,3,0.06,0
"12059",2,0,"Entire home/apt",4,3,0.07,0
"12060",4,0,"Entire home/apt",7,2,0.04,0.43013698630137
"12061",3,0,"Entire home/apt",2,13,0.28,0.991780821917808
"12062",2,0,"Entire home/apt",2,129,2.8,0.643835616438356
"12063",4,0,"Private room",1,543,11.59,0.446575342465753
"12064",4,0,"Private room",2,24,0.95,0
"12065",3,0,"Entire home/apt",1,1,0.02,0
"12066",3,0,"Entire home/apt",2,1,0.02,0.441095890410959
"12067",4,0,"Private room",1,1,0.02,0.997260273972603
"12068",2,0,"Entire home/apt",1,1,0.02,0
"12069",3,0,"Entire home/apt",4,111,2.44,0.271232876712329
"12070",3,0,"Private room",2,3,0.07,0
"12071",3,0,"Entire home/apt",14,0,0,0
"12072",2,0,"Entire home/apt",5,147,3.19,0.389041095890411
"12073",2,0,"Private room",7,13,0.28,0.893150684931507
"12074",2,0,"Private room",2,7,0.15,0
"12075",3,0,"Entire home/apt",2,113,2.46,0.53972602739726
"12076",3,0,"Shared room",1,1,0.02,0
"12077",2,0,"Entire home/apt",2,7,0.15,0.0383561643835616
"12078",2,0,"Entire home/apt",4,0,0,0.465753424657534
"12079",2,0,"Entire home/apt",1,5,0.12,0
"12080",2,0,"Private room",14,0,0,0
"12081",3,0,"Entire home/apt",2,48,1.07,0.578082191780822
"12082",3,0,"Entire home/apt",30,2,0.1,0.747945205479452
"12083",2,0,"Private room",2,2,0.04,0
"12084",3,0,"Entire home/apt",2,14,0.42,0
"12085",2,0,"Entire home/apt",3,2,0.04,0
"12086",2,0,"Private room",1,0,0,0
"12087",2,0,"Private room",1,0,0,0
"12088",2,0,"Entire home/apt",3,27,0.58,0.454794520547945
"12089",2,0,"Entire home/apt",7,11,0.24,0
"12090",4,0,"Private room",7,1,0.04,0.997260273972603
"12091",3,0,"Entire home/apt",7,3,0.06,0
"12092",3,0,"Private room",4,0,0,0
"12093",2,0,"Private room",2,106,2.29,0.284931506849315
"12094",4,0,"Private room",1,0,0,0
"12095",3,0,"Private room",2,11,0.25,0.720547945205479
"12096",3,0,"Entire home/apt",2,13,0.42,0.742465753424657
"12097",3,0,"Entire home/apt",3,0,0,0
"12098",3,0,"Entire home/apt",5,11,0.24,0
"12099",2,0,"Private room",14,9,0.2,0
"12100",2,0,"Entire home/apt",2,2,0.04,0
"12101",3,0,"Private room",6,1,0.03,0
"12102",3,0,"Entire home/apt",2,1,0.02,0
"12103",3,0,"Private room",2,21,0.46,0.106849315068493
"12104",2,0,"Entire home/apt",2,0,0,0.00821917808219178
"12105",2,0,"Private room",20,0,0,0.947945205479452
"12106",2,0,"Entire home/apt",5,9,0.21,0
"12107",3,0,"Entire home/apt",4,3,0.07,0
"12108",2,0,"Private room",5,1,0.02,0
"12109",3,0,"Entire home/apt",3,24,0.52,0
"12110",2,0,"Entire home/apt",2,147,3.24,0.282191780821918
